Nome: BOM JESUS DA LAPA
Codigo Estacao: 83288
Latitude: -13.251097
Longitude: -43.405365
Altitude: 447.75
Situacao: Operante
Data Inicial: 1990-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Mensal

Data Medicao;EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
2006-08-31;261,8;119,581263;0;302,4;0;1013,397826;964,517391;33,690323;25,632903;17,654839;40,875;3,3;1,351087;
2006-09-30;273,5;142,665533;15,6;252,6;15,6;1011,917778;963,237778;34,506667;27,028667;19,526667;45,341667;3,3;1,246667;
2006-10-31;216,4;159,704029;107,6;202,1;107,8;1009,31828;960,994624;34,051613;27,31871;21,377419;57,491935;3,3;1,352688;
2006-11-30;140,8;128,097762;95,4;185,3;95,4;1009,378652;960,68;31,523333;25,635333;21,103333;71,183333;4;1,201111;
2006-12-31;169,5;156,049159;122,5;247,8;122,5;1009,607527;961,143011;33,296774;26,968387;21,367742;63,048387;3,3;1,406452;
2007-01-31;218,1;179,501279;29,6;270,6;29,6;1008,705376;960,56129;34,912903;27,989032;21,9;58,145161;2,6;1,383106;
2007-02-28;97,2;110,299171;110,299171;168,3;243,5;1010,809524;961,819277;30,214286;25,136429;20,925;78,044643;3,3;1,288095;
2007-03-31;177,6;130,191065;117,3;280,2;17,3;1010,692473;962,025556;32,432258;25,953548;20,2;63,403226;2,6;1,243011;
2007-04-30;177,7;133,300545;14,3;258,6;14,3;1010,615556;962,052222;33,4;26,610667;20,63;58,666667;2,6;1,351111;
2007-05-31;240,5;127,408479;0;297,2;0;1011,38913;962,883871;33,629032;26,272258;19,496774;49,701613;3,3;1,524731;
2007-06-30;228,8;94,493678;0;282,2;0;1014,614444;965,386667;31,92;24,283333;16,896667;48,158333;3,3;1,503333;
2007-07-31;250,7;100,903358;0;294,8;0;1014,106452;965,017204;32,396667;24,470323;16,783871;44,604839;3,3;1,424157;
2007-08-31;295,8;106,121093;0;310,3;0;1014,421505;965,392473;32,229032;24,695484;17,048387;41,701613;5;1,875735;
2007-09-30;314,9;139,169849;0;295,1;0;1013,151111;964,59;34,48;26,774;18,9;36,425;6,1;1,757778;
2007-10-31;297,3;197,476237;5,4;285,8;5,4;1009,074194;961,090323;36,664516;29,179355;21,396774;37,185484;5,1;1,615054;
2007-11-30;270,5;198,386175;75;237;75;1007,076667;959,070115;35,59;29,321333;23,223333;41,891667;2,6;1,419085;
2007-12-31;174,5;148,440328;148,440328;242,3;279;1009,779032;960,951563;32,635484;26,441935;21,358065;64,516129;2,5;1,135734;
2008-01-31;190;145,759425;145,759425;null;162,6;1009,554839;960,632787;32,487097;26,383871;20,63871;59,83871;2;1,209677;
2008-02-29;137,5;131,741997;131,741997;238,1;105,6;1009,319512;960,786207;32,848276;26,328966;20,989655;66,068966;2,5;1,13908;
2008-03-31;126,4;125,09641;114,558003;211,3;40,7;1009,743011;960,938043;31,454839;25,549677;20,519355;71,217742;2,5;1,252688;
2008-04-30;107,9;117,18203;117,18203;250,4;153,4;1009,092135;960,429213;31,583333;25,573333;20,593333;70,741667;2,5;,979775;
2008-05-31;179,1;110,336701;36,21797;282,2;0;1011,732258;962,719355;31,809677;24,985806;19,312903;55,604839;2,5;1,13319;
2008-06-30;209,1;88,147707;0;278,9;0;1014,265556;964,944444;31,33;23,795333;17,43;51,591667;2,8;1,466197;
2008-07-31;246,5;85,380214;0;300,4;0;1015,512903;966,110753;31,074194;23,347097;16,329032;45,467742;13,2;1,725806;
2008-08-31;277,9;118,141086;0;300,8;0;1012,432258;963,527957;33,029032;25,409032;18,148387;40,41129;4;1,547933;
2008-09-30;280,4;151,83402;28,8;268,8;28,8;1011,195556;962,797778;35,266667;27,517333;20,186667;45,141667;3,3;1,604444;
2008-10-31;322,6;206,84809;0;285,1;0;1009,547826;961,678495;36,770968;29,630323;22,687097;36,169355;5;1,509988;
2008-11-30;190,3;151,123472;151,123472;138,1;177,8;1008,604444;959,961111;32,476667;26,982;22,796667;64,341667;4;1,268889;
2008-12-31;117,5;128,875059;128,875059;203,4;154;1010,178333;961,304839;30,951613;25,528387;21,519355;null;2,5;1,206452;
2009-01-31;121,3;142,107482;117,580879;267,2;102,6;1010,819355;962,019355;31,764516;26,226452;21,758065;null;1,6;1,012903;
2009-02-28;129,7;133,76967;113,190928;271,7;105,6;1009,257143;960,641463;32,967857;26,596429;21,267857;69,008929;2,5;1,306098;
2009-03-31;150,6;149,573353;148,825978;232,9;158,7;1008,38172;959,874194;33,367742;26,940645;21,822581;69,33871;3,3;1,264516;
2009-04-30;85,9;109,830311;96,015012;193,5;92,3;1010,998889;961,957778;30,286667;25,103333;21,036667;79,541667;4,6;1,165556;
2009-05-31;110,1;null;null;210,2;18,9;1013,34386;964,108475;30,096552;24,162069;19,565517;null;13,3;1,537931;
2009-06-30;null;null;null;216,3;7,8;1013,983117;964,656962;31,057692;23,918462;18,762963;63,826923;2,6;1,181013;
2009-07-31;234,8;106,505756;32,764599;289,3;0;1013,846739;964,76413;32,512903;24,864516;18,316129;52,083333;10,3;1,257609;
2009-08-31;285,5;124,32139;12,263752;291,4;0;1012,692473;963,873118;33,793548;26,077419;18,96129;46,274194;3,3;1,330108;
2009-09-30;302,6;183,171264;7,052067;274,3;2,9;1010,332222;962,357778;36,473333;29,194;22,466667;40,633333;3,3;1,371111;
2009-10-31;223,8;175,800055;171,13763;204,8;181,1;1007,728261;959,51828;34,277419;28,173548;23,287097;59,532258;2,5;1,152688;
2009-11-30;173;164,489412;27,883629;258,1;27,3;1008,127778;959,734831;33,924138;27,578;22,2;59,658333;2,5;,963333;
2009-12-31;166,5;148,440328;148,440328;174,3;181,4;1009,274194;960,794624;32,609677;26,485806;21,680645;68,870968;2,5;1,08172;
2010-01-31;177;161,026033;50,91253;290,4;26,3;1009,611828;961,163441;33,764516;27,335484;21,916129;62,524194;2,3;,946237;
2010-02-28;null;156,764771;51,206649;203;45,4;1009,159524;960,834524;35,375;28,103571;22,621429;57,714286;2,6;,940476;
2010-03-31;109,2;137,021841;137,021841;207,7;152,2;1009,965591;961,356989;32,248387;26,268387;21,741935;73,653226;3;,774194;
2010-04-30;124,5;115,779883;115,779883;241,9;121,6;1010,895556;961,95;31,61;25,598;20,716667;68,358333;1,6;,871111;
2010-05-31;177,3;132,341673;45,216262;278,8;29,8;1011,126882;962,41828;33,054839;26,522581;20,625806;59,072581;2,5;1,169892;
2010-06-30;215,7;93,202409;5,226327;286,1;0;1014,841111;965,635556;32,023333;24,164;17,12;48,441667;3,3;1,515556;
2010-07-31;232,3;102,284119;2,173935;279,7;0;1015,110753;965,96129;31,764516;24,534839;17,570968;45,427419;4,1;1,801075;
2010-08-31;255,4;null;null;318,5;0;1014,497849;965,38172;32,867742;25,129677;17,716129;39,475806;3,3;1,534409;
2010-09-30;288,7;151,673079;14,256011;282,7;6,6;1011,608989;963,166667;34,93;27,439333;20,336667;36,95;4,1;1,743333;
2010-10-31;251,4;204,327458;87,228952;243,3;85,6;1008,075269;960,193548;36,545161;29,572903;23,46129;46,370968;4;1,341935;
2010-11-30;145,1;149,166367;149,166367;212,7;164,9;1008,484444;960,064444;32,824138;26,907333;22,334483;70,15;7,8;1,412222;
2010-12-31;122,3;146,579528;103,43001;208,1;97,3;1007,38172;958,913978;31,906452;26,325161;22,129032;74,540323;3,3;1,032258;
2011-01-31;116;138,5201;130,63663;244,6;129,8;1008,502151;959,924731;31,825806;26,063226;21,554839;72,322581;2,5;1,012903;
2011-02-28;147,3;138,850902;74,665057;192,2;70,1;1009,119048;960,632143;33,874074;27,095;22,074074;65,883929;3,3;,889286;
2011-03-31;94,4;126,86678;126,86678;199,3;168,1;1009,652688;960,958065;30,964516;25,725806;21,712903;80,056452;3,3;1,016129;
2011-04-30;135,4;121,041438;62,100394;276,8;35,8;1010,793333;962,038889;31,863333;25,792667;21,14;70,741667;2,5;1,178889;
2011-05-31;207,9;111,363599;22,641031;270,4;10,1;1011,815054;962,894624;32,041935;25,081935;19,280645;59,306452;3,3;1,333333;
2011-06-30;214;104,821343;4,616693;260,2;0;1013,121111;964,211111;32,21;24,85;18,106667;52,791667;3,3;1,562222;
2011-07-31;244,9;100,70739;1,581754;312,4;0;1013,955914;964,760215;32,274194;24,401935;17,170968;46,491935;3,3;1,567742;
2011-08-31;275,6;132,886643;,669289;322,4;0;1013,060215;964,339785;34,067742;26,422581;19,283871;44,258065;3,3;1,283871;
2011-09-30;301,7;137,658355;,180186;304;0;1013,245556;964,59;34,576667;26,688;19,026667;39,525;3,3;1,488889;
2011-10-31;223,6;161,37075;93,430011;null;94,1;1008,919355;960,649462;33,919355;27,522581;22,132258;58,008065;3,3;1,422581;
2011-11-30;116,6;119,401017;119,401017;170,1;134,5;1010,416667;961,458889;30,566667;25,036667;20,61;73,483333;2,6;1,261111;
2011-12-31;120,8;136,49351;136,49351;222,9;198,9;1009,560215;960,887097;31,603226;25,877419;21,054839;71,895161;5,1;1,093548;
2012-01-31;158,6;146,17198;96,662018;227,7;48,6;1009,944086;961,372043;32,216129;26,456129;21,267742;66,419355;2,5;1,027957;
2012-02-29;183,4;142,141575;54,925638;229,1;35,9;1009,706897;961,243678;33,62069;26,836552;21,365517;60,594828;3,3;1,265517;
2012-03-31;235,9;173,928382;55,390559;273,2;48,2;1009,232258;961,046237;34,916129;28,350968;22,364516;54,741935;3,3;1,275269;
2012-04-30;251,2;170,466165;2,338395;305,9;0;1008,947778;960,87;35,94;28,676;22,173333;47,641667;10;1,313333;
2012-05-31;224,3;132,560532;34,026321;267,6;33,7;1011,960215;963,282796;33,329032;26,396774;20,5;53,572581;3,3;1,441935;
2012-06-30;242;120,413546;2,334083;288;2,2;1013,18;964,467778;33,383333;26,084;19,57;49,041667;4;1,377778;
2012-07-31;257,5;110,379513;,039632;309,7;0;1013,962366;965,035484;32,648387;25,109032;17,832258;47,637097;3,5;1,466667;
2012-08-31;278,7;110,150684;,013127;298,1;0;1015,695699;966,646237;32,164516;24,954839;18,077419;45,08871;3,3;1,596774;
2012-09-30;318,2;162,487255;,005248;298,3;0;1012,365556;964,086667;35,863333;28,148;20,746667;40,758333;3,3;1,311111;
2012-10-31;332,1;191,693567;15,401066;266;15,4;1008,963441;960,986022;36,49;29,485806;22,017241;41,677419;3,3;1,282796;
2012-11-30;95,7;110,513623;110,513623;111;293,8;1009,576667;960,713333;30,323333;25,452;21,766667;80,15;2,5;1,081111;
2012-12-31;220,9;188,156908;85,780991;321,6;1,2;1007,982609;959,789247;34,916129;28,531613;22,225806;55,895161;2,5;1,06087;
2013-01-31;153;160,939552;141,42385;185;75,3;1009,987097;961,34086;32,709677;27,02;22,326667;70,645161;3,6;1,119355;
2013-02-28;233,7;174,875864;43,28965;253,8;34;1008,333333;960,391667;36,040741;28,977143;22,622222;58,741071;3,3;1,258333;
2013-03-31;209,7;182,169487;80,538615;264;78,6;1008,873118;960,77957;35,04;28,627097;22,841935;65,41129;7;1,225806;
2013-04-30;158,8;131,952146;58,55762;246,1;58;1011,067778;962,369663;32,656667;26,598667;21,52;66,55;2,5;1,247778;
2013-05-31;223;140,899973;16,363219;278,6;16;1011,683871;963,175269;33,890323;27,035484;20,851613;54,274194;2,5;1,225806;
2013-06-30;215,1;120,431337;24,690037;257,6;24,6;1013,175556;964,364444;32,844828;26,038667;20,113793;54,108333;3,3;1,373333;
2013-07-31;256,9;120,552902;,039239;292,2;0;1014,211828;965,352688;32,832258;25,818065;19,619355;48,435484;3,3;1,441935;
2013-08-31;303,2;131,276828;,012264;320,6;0;1013,217204;964,487097;33,458065;26,323226;19,525806;47,266129;3,3;1,339785;
2013-09-30;306,1;173,757589;2,803698;263,8;2,8;1011,652222;963,174157;35,533333;28,714;22,076667;43,783333;4,1;1,385556;
2013-10-31;265,3;183,116324;90,200494;243;90,2;1010,190323;961,984946;35,18;28,582581;22,436667;52,16129;4;1,34086;
2013-11-30;207,8;165,971457;128,500101;237,9;128,5;1008,621111;960,327778;33,996667;27,762;22,536667;57,033333;2,5;1,124444;
2013-12-31;91,1;129,778431;129,778431;141,6;237,7;1009,756989;960,936559;30,23;25,385161;21,941935;79,290323;2,5;,976344;
2014-01-31;193,4;155,276383;79,091664;286,8;12;1010,550538;962,082796;32,735484;26,911613;21,712903;62,701613;10,3;1,091398;
2014-02-28;185,5;145,629444;49,259804;206;35,2;1009,538095;961,191667;34,244444;27,370714;22,132143;63,133929;2,5;1,245783;
2014-03-31;159,3;156,880435;97,253545;242,4;94;1010,030108;961,634409;33,83871;27,448387;22,367742;68,387097;3,3;1,095699;
2014-04-30;172,3;152,208517;42,506595;271,8;40;1010,492222;962,14;33,856667;27,652667;22,413333;60,991667;2,5;1,144944;
2014-05-31;210,9;142,598433;5,406026;272,3;4,5;1011,647312;963,096739;33,86129;27,114194;21,112903;49,782258;4;1,155914;
2014-06-30;229,8;113,159805;3,802465;262,5;3,6;1014,07;965,12;32,726667;25,639333;19,323333;47;2,5;1,339326;
2014-07-31;251,6;116,10058;,069845;299,5;0;1015,829032;966,944086;32,712903;25,543871;19,035484;46,548387;3,3;1,347312;
2014-08-31;296,4;129,674374;,023139;319,4;0;1014,435484;965,658065;33,763333;26,214194;19,051613;39,612903;3,3;1,283871;
2014-09-30;337,5;null;null;311,2;0;1011,646667;963,401111;35,98;28,571333;21,406667;35,65;3,3;1,172222;
2014-10-31;339;189,381463;31,694804;268,7;29,3;1010,862366;962,658065;35,670968;28,815484;22,65;41,306452;4,1;1,358065;
2014-11-30;197,8;164,054372;164,054372;235,1;232,3;1009,293333;961,135556;33,683333;27,739333;22,663333;60,225;2,5;,903371;
2014-12-31;138,5;145,196267;134,347002;239,1;117,9;1010,784946;962,122581;31,683871;26,396774;22,164516;68,459677;2,5;,945161;
2015-01-31;242,9;182,870139;71,750519;298;30,8;1010,646237;962,410753;35,327586;28,329677;22,329032;52,854839;1,7;,710753;
2015-02-28;171,1;137,234401;66,825526;194;60,7;1010,786905;962,286905;33,428571;26,934286;22,067857;64,660714;2,5;1,02381;
2015-03-31;186,5;168,227951;94,939341;229,4;92,1;1009,889247;961,501087;34,529032;28,018065;22,925806;63,185484;2,5;,953763;
2015-04-30;null;145,235493;108,282183;223,8;117,5;1010,507778;962,233333;33,089655;27,270667;22,732143;67,925;2,5;,851111;
2015-05-31;158,2;121,698267;60,389285;261;,2;1012,950538;964,333696;31,274194;25,614839;20,787097;62,637097;2,6;1,106452;
2015-06-30;215;110,334303;,612755;253,8;0;1015,003333;965,97191;31,732143;25,322667;19,606667;51,6;4,1;1,450562;
2015-07-31;235,4;122,075093;,214468;270,5;0;1014,673118;965,948387;32,66129;25,852258;19,603226;49,016129;3,3;1,351613;
2015-08-31;259,8;128,085464;,064814;304,8;0;1013,964516;965,344086;32,835484;26,166452;19,832258;43,822581;4;1,569892;
2015-09-30;333,3;200,433744;,021572;317;0;1010,21;962,518889;37,551724;29,903333;22,2;38,45;3,3;1,192222;
2015-10-31;375,6;234,978432;2,203031;281,7;2,2;1009,355914;961,844086;37,9;30,831613;24,003226;40,491935;3,3;1,38172;
2015-11-30;null;216,757523;89,600236;245,8;89,6;1007,72809;959,991111;37,196667;30,398519;24,259259;49,458333;3,08664;1,100484;
2015-12-31;null;229,185492;12,600081;296,7;12,6;1009,421505;961,689247;37,254839;30,271333;24,466667;44,177419;3,08664;1,089728;
2016-01-31;null;144,384878;144,384878;143,1;357;1010,711828;962,04086;31,048387;26,042;22,833333;77,66129;10,2888;1,067601;
2016-02-29;null;161,740405;86,113366;289,7;8,7;1010,841379;962,663218;33,727586;27,935;22,839286;62,698276;1,54332;,709572;
2016-03-31;null;201,025552;18,618933;290,6;,1;1010,446237;962,467742;35,509677;29,116129;23,906452;56,580645;3,08664;1,128449;
2016-04-30;null;178,250634;2,385308;274,2;0;1010,125556;962,168889;35,913333;29,102;22,91;50,641667;2,5722;1,040312;
2016-05-31;null;151,142919;,37598;282,4;0;1012,690217;964,283696;34,816129;27,522581;21,345161;52,943548;3,08664;1,12394;
2016-06-30;null;124,943398;5,074344;280,8;5;1014,71;966,016667;33,563333;26,370667;20,21;50,075;3,08664;1,183212;
2016-07-31;null;119,123395;,022325;302,2;0;1014,750538;965,960215;33,103226;25,669032;19,106452;49,491935;2,5722;1,139512;
2016-08-31;null;153,514608;,007645;308,6;0;1013,2;964,755914;34,86129;27,638065;21,022581;50,483871;3,08664;1,178234;
2016-09-30;null;166,246515;3,001689;267,2;3;1011,947778;963,757778;35,51;28,304;22,1;49,625;2,5722;1,17178;
2016-10-31;null;204,770628;23,300343;260,1;23,3;1009,135484;961,330108;36,374194;29,613548;23,709677;51,16129;3,08664;1,16717;
2016-11-30;null;179,943556;130,700026;214,9;130,7;1008,971111;960,932222;34,666667;28,481333;23,303333;61,191667;3,08664;1,069342;
2016-12-31;191,3;177,707768;63,500028;253,5;63,5;1009,492473;961,230108;33,545161;27,63871;22,767742;65,048387;2;,991864;
2017-01-31;267,3;216,00103;17,600011;290,6;17,6;1008,650538;960,884946;36,619355;29,794839;23,748387;54,887097;1,6;,841935;
2017-02-28;153,9;145,629444;49,400001;159,5;49,4;1010,19881;961,597619;33,264286;27,327857;22,785714;70,071429;6,4;1,135714;
2017-03-31;220,1;180,129335;137,4;235,8;138,3;1008,982796;960,913978;35,132258;28,660645;23,113333;62,822581;2,6;1,116129;
2017-04-30;null;150,444084;47,900001;277,4;47,9;1010,411111;962,187778;33,486667;27,604667;22,41;59,875;2,5;,953333;
2017-05-31;225,5;146,01922;4;269;4;1011,768817;963,472043;33,73871;27,257419;21,558065;53,443548;2,6;,991398;
2017-06-30;227;120,441251;0;283,4;0;1014;965,255556;33,003333;26,080667;19,676667;46,991667;2,5;1,284444;
2017-07-31;260,8;89,222175;0;300,7;0;1017,82043;968,625;30,416129;23,547097;17,448387;48,66129;7,5;1,575269;
2017-08-31;253,5;126,510036;0;322;0;1013,55914;964,870968;33,64;25,924516;18,593548;43,322581;3;1,27957;
2017-09-30;null;146,144832;0;305,5;0;1014,272222;965,736667;33,756667;27,148667;20,39;47,408333;2,5722;1,250212;
2017-10-31;null;222,939248;2,8;300,5;2,8;1009,105376;961,48172;37,509677;30,409032;23,577419;42,33871;2,5722;1,216955;
2017-11-30;null;165,971457;155,6;191,9;155,6;1008,91;960,737778;33,283333;27,669333;23,453333;67,475;2,5722;,94314;
2017-12-31;null;165,701082;94,5;209,2;80,3;1009,175269;960,897849;33,025806;27,165517;22,644828;67,370968;3,08664;1,006754;
2018-01-31;null;180,795036;86,8;245,4;86,8;1009,815217;961,68587;34,767742;28,060667;22,896667;58,903226;1,54332;,821986;
2018-02-28;null;132,361048;132,361048;195,5;170,2;1010,175;961,661905;31,792857;26,557857;22,232143;72,294643;2,5722;1,02888;
2018-03-31;null;142,586954;104,541341;230,4;88,8;1010,245161;961,776344;32,390323;26,762581;22,632258;75,653226;2,5722;,813147;
2018-04-30;null;136,83312;84,749857;239;74,5;1011,99;963,461111;32,993333;26,722;21,56;68,325;2,5722;,880264;
2018-05-31;null;137,571506;8,854314;280,6;0;1013,282796;964,632258;33,541935;26,794194;20,732258;56,548387;3,08664;1,218999;
2018-06-30;null;118,959846;2,082406;270,7;0;1014,738889;966,006667;32,976667;25,947333;19,286667;57,558333;2,5722;1,063561;
2018-07-31;null;108,920022;,604484;301,2;0;1015,32043;966,258065;32,377419;25,078065;18,083871;57,5;2,5722;,912716;
2018-08-31;null;155,168933;,241595;293,1;0;1013,855914;965,260215;34,667742;27,663871;20,948387;47,201613;2,5722;1,023348;
2018-09-30;null;189,862123;,055226;299;0;1010,232222;962,246667;36,753333;29,492667;22,473333;36,708333;3,08664;1,126052;
2018-10-31;null;211,332478;41,707945;245;41,7;1008,796774;961,094624;37,016129;30,282581;23,980645;47,846774;2,5722;1,012285;
2018-11-30;null;160,266127;92,200881;208,6;92,2;1009,894444;961,514444;33,613333;27,508;23,133333;65,733333;2,5722;1,046028;
2018-12-31;null;139,924046;139,924046;203,9;143,4;1011,665591;963,062366;31,467742;26,136;21,912903;71,258065;2,05776;,973564;
2019-01-31;null;209,068648;4,341486;280,7;1,3;1011,24086;963,235484;36,425806;29,317333;22,98;50,443548;1,6;,839435;
2019-02-28;null;163,470425;106,489577;189,4;106,3;1009,853012;961,770238;35,4;28,400714;23,617857;64,875;2,5;,981532;
2019-03-31;null;174,108386;174,108386;227,5;178,7;1010,513978;962,229348;34,6;28,290968;23,319355;65,16129;3,3;,754104;
2019-04-30;null;152,208608;65,560976;270,1;62,7;1011,231111;962,696667;33,69;27,75;22,906667;68,475;2;,578937;
2019-05-31;null;156,620953;11,619818;273,1;11,9;1011,777419;963,21828;34,777419;27,929032;22,103226;61,548387;2,05776;,704559;
2019-06-30;null;116,035066;,313522;268,9;0;1014,996667;966,243333;33,206667;26,158;19,596667;52,258333;3,08664;1,131768;
2019-07-31;null;113,190612;,096957;291,1;0;1015,148387;966,307527;32,896774;25,328387;18,448387;48,693548;3,08664;1,012285;
2019-08-31;null;132,892971;,03392;310,5;0;1015,576344;967,255914;33,674194;26,439355;19,548387;45,354839;3,08664;1,101573;
2019-09-30;null;177,691799;8,209972;295,6;8,2;1012,086667;963,867778;36,5;28,882667;21,836667;44,133333;3,08664;1,20036;
2019-10-31;null;106,862691;6,301422;273,9;6,3;1009,446237;961,623656;37,293548;30,254839;23,903226;45,879032;3,08664;1,012285;
2019-11-30;null;219,079765;34,600691;267,5;35,2;1007,501124;960,053333;37,32;30,507333;24,783333;53,025;2,5722;,97172;
2019-12-31;null;null;null;286,5;81,4;1008,580645;960,693548;36,664516;30,182667;24,587097;52,725806;3,08664;1,069884;
2020-01-31;null;null;null;176,3;227,8;1011,069892;962,597826;33,051613;27,610323;23,16129;69,258065;1,54332;,746768;
2020-02-29;null;null;null;null;77,4;1010,73908;962,372414;32,268966;27,193793;23,065517;70,534483;2,05776;,658005;
2020-03-31;null;null;null;169,6;242,6;1011,511828;962,650538;30,51;25,78069;22,380645;81,298387;2,05776;,630604;
2020-04-30;null;null;null;237,3;107,5;1012,314444;963,516667;31,18;26,044667;22,036667;75,641667;2,5722;,76299;
2020-05-31;null;null;null;250,4;66;1014,188172;965,165591;30,532258;24,829333;20,090323;70,862903;2,5722;,779957;
2020-06-30;null;null;null;254,6;0;1015,501124;966,272222;31,083333;24,246667;18,48;63,833333;3,08664;,94314;
2020-07-31;null;null;null;276,7;0;1015,036559;965,898925;31,335484;24,182667;17,8;56,854839;2,05776;,99569;
2020-08-31;null;null;null;304,1;0;1014,091398;965,345161;33,106452;25,946452;19,2;50,975806;3,60108;1,189297;
2020-09-30;null;null;null;291,1;4,7;1012,078889;963,802222;35,826667;28,324667;21;47,216667;2,5722;1,080324;
2020-10-31;null;null;null;199,7;41;1009,277174;961,398913;37,143333;29,474286;23,324138;54,966667;3,08664;1,006267;
2020-11-30;null;null;null;191,4;192,4;1010,839326;962,422727;32,01;26,312;21,903333;70,383333;2,5722;,78033;
2020-12-31;null;null;null;291,5;10,5;1009,966667;961,887097;34,283871;27,795484;22,183871;61,298387;2,05776;,691452;
2021-01-31;null;null;null;285,9;154,7;1009,762366;961,607527;34,919355;28,105806;22,441935;59,483871;2;,762614;
2021-02-28;null;null;null;null;163,4;1010,078571;961,422619;31,5;26,031111;22,314286;76,241071;2,5722;,694253;
2021-03-31;null;null;null;null;18,5;1010,22043;961,983871;34,580645;27,874194;21,712903;56,419355;2,5722;,835274;
2021-04-30;null;null;null;null;114,7;1010,880682;962,246667;33,386667;27,142;22,276667;63,258333;3,08664;,851684;
2021-05-31;null;null;null;null;0;1013,478495;964,870968;33,354839;26,025806;19,732258;52,370968;2,05776;,658262;
2021-06-30;null;null;null;null;0;1013,715556;964,948889;33,326667;25,864667;19,393333;51,066667;2,05776;,988868;
2021-07-31;null;null;null;null;0;1015,850538;966,702151;32,874194;25,227742;18,170968;49,346774;2,05776;,89059;
2021-08-31;null;null;null;null;0;1014,863441;965,93871;33,319355;25,8;18,554839;40,322581;2,5722;1,216955;
2021-09-30;null;null;null;null;0;1011,058889;963,168889;37,396667;29,622143;22;38,991667;2,5722;1,166064;
2021-10-31;null;null;null;null;2,6;1008,768116;961,58;37,472727;31,071429;24,622581;46,534091;3,08664;,998619;
2021-11-30;null;null;null;null;132,3;null;961,485;null;null;22,933333;null;2,5722;,925992;
2021-12-31;null;null;null;null;319,6;null;961,235484;null;null;22,212903;null;5,1444;,937608;

