Nome: FEIRA DE SANTANA
Codigo Estacao: 83221
Latitude: -12.1961111
Longitude: -38.96722221
Altitude: 229.52
Situacao: Fechada
Data Inicial: 1990-01-01
Data Final: 2018-12-17
Periodicidade da Medicao: Mensal

Data Medicao;EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
2012-03-31;139;null;null;230,2;3,3;987,804301;34,283871;26,547742;20,409677;81,927419;7,5;3,68172;null;
2012-04-30;null;null;null;171,9;13,1;988,342353;32,339286;25,62963;19,034483;79;7,6;3,43253;null;
2012-05-31;81,4;null;null;91;60,1;990,058696;29,781481;24,408;20,440741;79,041667;6,4;3,066014;null;
2012-06-30;66;null;null;80,7;62,3;991,596667;28,596667;23,141333;19,09;81,533333;6,3;2,736667;null;
2012-07-31;67,4;null;null;151;27,6;992,123656;27,683871;22,226452;18,219355;81,056452;6,7;2,919355;null;
2012-08-31;79,2;null;null;140,3;56,3;993,992473;27,241935;21,763226;17,364516;79,379032;8,4;3,382609;null;
2012-09-30;110,2;null;null;146,9;20,1;992,688764;29,834483;23,30069;18;69,103448;8;3,619101;null;
2012-10-31;108,3;null;null;148,5;15;990,166667;30,993548;24,344516;19,467742;69;8,2;3,88172;null;
2012-11-30;98,6;null;null;81,8;77;986,896667;32,083333;26,087333;22,163333;69,141667;8,1;3,17;null;
2012-12-31;168,5;null;null;146,7;1,8;987,141935;33,932258;26,506667;20,703226;62,483871;7,9;3,432609;null;
2013-01-31;127,7;null;null;123,8;123,2;987,191304;33,703226;26,695333;21,182759;66,959677;10,2888;3,392185;null;
2013-02-28;109;null;null;140;5,7;987,37037;33,341667;26,5248;20,736;67,98;8,3;3,702304;null;
2013-03-31;null;null;null;143,4;1;986,95443;34,16;27,255;21,3375;67,076923;7,8;3,660421;null;
2013-04-30;100;null;null;97,5;76;987,761111;31,324138;25,617333;20,683333;77,441667;7,5;3,354444;null;
2013-05-31;46,9;null;null;94,6;39,5;989,001075;28,172414;24,027097;19,966667;84,653226;6,7;2,98172;null;
2013-06-30;39,6;null;null;65,9;112,3;990,261798;27,092857;23,077931;19,164286;86,766667;6,1;2,505682;null;
2013-07-31;46,5;null;null;65,6;74,2;991,972043;26,374194;22,132903;18,087097;87,016129;9,25992;2,589987;null;
2013-08-31;64,7;null;null;91,2;54;990,68913;26,933333;22,064667;17,49;83,564516;6,1;2,633696;null;
2013-09-30;82,9;null;null;86,7;34,6;991,009091;28,696667;23,088667;17,893333;82,558333;6,5;3,173864;null;
2013-10-31;115,8;null;null;77,6;72;989,754839;30,2;24,118065;18,976667;77,104839;9,2;3,605376;null;
2013-11-30;115,7;null;null;51,4;38,8;987,306667;31,964286;25,266667;19,625;74,641667;8,2;3,436667;null;
2013-12-31;107,4;null;null;50,5;66,2;986,734783;32,577419;26,150968;21,2;72,733871;6,1;3,086022;null;
2014-01-31;141,8;null;null;77,4;19,4;988,138462;33,187097;26,194667;19,548387;70,096774;8,1;3,73;null;
2014-02-28;104,4;null;null;52,2;41,6;987,675;31,325;25,708889;20,25;76,651786;7,4;3,40241;null;
2014-03-31;109,9;null;null;68,9;24,1;987,76044;32,058065;26,040667;20,574194;75,024194;7,1;3,078652;null;
2014-04-30;111,5;null;null;106,3;19,6;987,6625;32,751724;26,391333;20,713333;70,866667;6,3;3,290909;null;
2014-05-31;64,9;null;null;93,7;98,9;988,964835;29,19;24,257241;19,703333;81,383333;6,6;2,997826;null;
2014-06-30;43,9;null;null;63,8;69,8;990,707865;27,293333;22,647333;17,63;81,05;6,1;2,673864;null;
2014-07-31;51,6;null;null;53,6;122,3;992,861957;26,690323;22,026452;17,241935;84,16129;6,5;2,660215;null;
2014-08-31;50;null;null;79,4;57,1;992,51087;27,22069;21,546667;16,019355;81,125;5,6;2,792308;null;
2014-09-30;71,7;null;null;62,2;26,4;991,025843;29,416667;23,063333;18,083333;76,366667;7,4;3,097468;null;
2014-10-31;88,7;null;null;52,7;54,2;990,297849;29,970968;23,838065;19,183871;75,064516;9,4;3,648387;null;
2014-11-30;92,4;null;null;40,9;27,6;987,671111;31,4;25,184828;20,527586;75,241667;7,2;3,344944;null;
2014-12-31;94,4;null;null;31;109,4;988,013187;31,596667;25,528966;20,819355;82,241935;7,3;3,406667;null;
2015-01-31;117,3;null;null;152,9;13;988,625806;33,126667;26,166452;20,43871;77,370968;7,4;3,615054;null;
2015-02-28;49,7;null;null;126,1;97,5;987,626506;32,965385;26,412143;21,139286;76,833333;7,7;null;null;
2015-03-31;59,6;null;null;191,1;25,4;987,083696;33,293333;26,412258;20,92;76,919355;null;null;null;
2015-04-30;null;null;null;158,5;34,4;987,323596;31,293103;25,994667;21,57;82,316667;null;null;null;
2015-05-31;24,6;null;null;81,9;161;989,403261;27,806667;23,698;20,43871;86,658333;null;null;null;
2015-06-30;null;null;null;62,2;99,1;991,258621;26,525;22,766429;19,548148;90,387931;null;null;null;
2015-07-31;28,6;null;null;90,8;87,1;991,932609;26,593548;22,114667;18,148387;88,766129;null;null;null;
2015-08-31;null;null;null;98,2;25,7;990,767857;27,019231;21,747407;16,771429;86,517857;null;null;null;
2015-09-30;82,3;null;null;140,1;22;990,323596;29,733333;23,501379;18,153333;76,12931;null;null;null;
2015-10-31;null;null;null;135,8;11,2;989,326882;31,183871;24,51871;19,541935;77,653226;null;null;null;
2015-11-30;null;null;null;148,7;4,1;986,434444;34,596667;26,826667;21,346667;66,241667;null;null;null;
2015-12-31;null;null;null;199,1;1,8;987,906522;34,829032;27,012903;21,535484;67,483871;null;null;null;
2016-01-31;null;null;null;111,2;235,4;986,527957;31,58;26,308276;22,246667;85,209677;null;null;null;
2016-02-29;null;null;null;189,7;5,6;987,785897;32,172;26,6025;21,580769;74,58;null;null;null;
2016-03-31;null;null;null;220;10,2;987,631868;33,719355;27,343448;22;70,766129;null;null;null;
2016-04-30;null;null;null;170,4;23,4;987,793902;32,573077;25,942308;20,586207;73,538462;null;null;null;
2016-05-31;null;null;null;103,2;61,4;989,676136;29,410345;24,406667;20,427586;82,577586;null;null;null;
2016-06-30;null;null;null;60,6;55,8;991,25;28,108;23,3168;20,126667;84,625;null;null;null;
2016-07-31;null;null;null;111,6;44,9;992,042529;27,778571;22,560741;18,027586;80,75;null;null;null;
2016-08-31;null;null;null;154,5;29,8;991,511957;29,05;23,128;18,090323;75,866667;null;null;null;
2016-09-30;null;null;null;142,2;33,5;990,958824;29,623333;23,795862;19,375862;77,428571;null;null;null;
2016-10-31;null;null;null;132,4;14,3;987,884091;32,796429;25,893571;21,106667;70,388889;null;null;null;
2016-11-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
2016-12-31;null;null;null;99,1;7,6;986,936905;32,907143;27,173846;21,9;69,740741;null;null;null;
2017-01-31;null;null;null;179,6;2,6;987,173256;33,864286;26,692857;21,034483;68,089286;null;null;null;
2017-02-28;null;null;null;110,9;0;986,712346;33,307692;26,72;21,596429;69,355769;null;null;null;
2017-03-31;null;null;null;134,5;30,3;986,835632;33,163333;26,852857;21,432143;71,285714;null;null;null;
2017-04-30;null;null;null;132,1;51,6;987,392593;30,625;25,441538;21,537037;80,086538;null;null;null;
2017-05-31;null;null;null;null;40,8;988,421212;30,110526;24,485263;20,320833;86,026316;null;null;null;
2017-06-30;null;null;null;null;null;990,67;27,368421;22,978947;19,447619;83,973684;null;null;null;
2017-07-31;null;null;null;46,6;84,3;993,506494;25,455556;21,1688;17,519231;86,980769;null;null;null;
2017-08-31;null;null;null;55,7;13,3;991,727957;27,7;22,388387;17,987097;81,072581;null;null;null;
2017-09-30;null;null;null;75,9;70,3;992,00122;27,569231;22,55;18,682143;81,375;null;null;null;
2017-10-31;null;null;null;110,4;5,6;989,6375;31,142857;24,393571;19,545161;74,955357;null;null;null;
2017-11-30;null;null;null;93;34,8;986,277273;32,416667;25,612857;20,721429;68,741379;null;null;null;
2017-12-31;null;null;null;99,9;14,4;985,791954;32,543333;26,623846;21,996296;67,448276;null;null;null;
2018-01-31;null;null;null;188,4;46,3;986,717647;32,121429;26,337037;21,713793;74,133929;null;null;null;
2018-02-28;null;null;null;155,9;9,1;986,914458;32,064286;26,382143;20,471429;69,732143;null;null;null;
2018-03-31;null;null;null;142,5;73,8;986,906522;32,716667;26,382;19,806452;71,641667;null;null;null;
2018-04-30;null;null;null;112,9;154,3;987,813636;30,858621;25,984828;19,08;76,198276;null;null;null;
2018-05-31;null;null;null;null;79,3;989,623596;29,293103;23,80069;17,443333;85,413793;null;null;null;
2018-06-30;null;null;null;null;101,1;991,420455;27,342857;22,302857;16,28;84,116071;null;null;null;
2018-07-31;null;null;null;null;8,7;991,906593;27,564516;21,921333;15,333333;83,620968;null;null;null;
2018-08-31;null;null;null;null;35,2;991,535484;29,270968;23,083226;16,225806;81,895161;null;null;null;
2018-09-30;null;null;null;null;2,6;990,476667;29,676667;24,768;19,44;77,8;null;null;null;
2018-10-31;null;null;null;null;34;988,990909;29,555172;25,167407;20,535714;74,784483;null;null;null;
2018-11-30;null;null;null;null;25,3;989,068966;29,872414;25,388966;20,131034;76,163793;null;null;null;
2018-12-31;null;null;null;null;null;989,670833;28,033333;null;19,79375;79,6;null;null;null;

