Nome: ITUACU
Codigo Estacao: 83292
Latitude: -13.81277777
Longitude: -41.29972221
Altitude: 534.44
Situacao: Fechada
Data Inicial: 1990-01-01
Data Final: 2021-07-30
Periodicidade da Medicao: Mensal

Data Medicao;EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
1993-05-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1993-06-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
1993-07-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1993-08-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1993-09-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
1993-10-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1993-11-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
1993-12-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1994-01-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1994-02-28;null;null;null;null;null;null;null;null;null;null;null;null;null;
1994-03-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1994-04-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
1994-05-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1994-06-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
1994-07-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1994-08-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1994-09-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
1994-10-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1994-11-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
1994-12-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1995-01-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1995-02-28;null;null;null;null;null;null;null;null;null;null;null;null;null;
1995-03-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1995-04-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
1995-05-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1995-06-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
1995-07-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1995-08-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1995-09-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
1995-10-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1995-11-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
1995-12-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1996-01-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1996-02-29;null;null;null;null;null;null;null;null;null;null;null;null;null;
1996-03-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1996-04-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
1996-05-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1996-06-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
1996-07-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1996-08-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1996-09-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
1996-10-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1996-11-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
1996-12-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1997-01-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1997-02-28;null;null;null;null;null;null;null;null;null;null;null;null;null;
1997-03-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1997-04-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
1997-05-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1997-06-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
1997-07-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1997-08-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1997-09-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
1997-10-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1997-11-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
1997-12-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1998-01-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1998-02-28;null;null;null;null;null;null;null;null;null;null;null;null;null;
1998-03-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1998-04-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
1998-05-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1998-06-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
1998-07-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1998-08-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1998-09-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
1998-10-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1998-11-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
1998-12-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1999-01-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1999-02-28;null;null;null;null;null;null;null;null;null;null;null;null;null;
1999-03-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1999-04-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
1999-05-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
1999-06-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
1999-07-31;null;null;null;null;,4;null;null;null;null;null;null;null;null;
1999-08-31;136,3;null;null;186,7;13,6;957,570968;27,267742;21,335484;16,158065;61,1;7;2,340659;null;
1999-09-30;164;null;null;239;92;954,403333;28,99;22,82;17,86;60,858333;7;2,275862;null;
1999-10-31;143,4;null;null;163,2;58,1;953,936559;28,103226;23,106452;19,019355;67,048387;7;2,586957;null;
1999-11-30;86,7;null;null;118,9;190,8;951,761111;27,653333;23,180667;19,56;75,375;9;2,088889;null;
1999-12-31;109,6;null;null;178,3;166,1;951,116129;29,36129;24,009677;20,03871;75,346774;7;2,315217;null;
2000-01-31;121,8;null;null;222;81,1;950,237634;31,035484;24,899355;20,177419;69,016129;7;2,021505;null;
2000-02-29;141;null;null;225,4;105,8;951,718391;32,062069;25,586207;20,827586;65,981481;12;2,16092;null;
2000-03-31;120;null;null;204,5;61,6;951,223656;30,470968;24,590323;20,390323;70;7;2,096774;null;
2000-04-30;106;null;null;187,1;62,7;952,492222;29,983333;24,135333;20,193333;71,016667;7;1,733333;null;
2000-05-31;127;null;null;205,1;4,2;953,823656;29,406452;23,477419;18,593548;64,790323;7;2,096774;null;
2000-06-30;126,4;null;null;179;9,3;955,688889;27,723333;21,828;17,263333;66,733333;7;2,1;null;
2000-07-31;126,9;null;null;195,2;18,3;955,346237;27,464516;21,485161;16,893333;65,620968;7;1,817204;null;
2000-08-31;170,9;null;null;228,5;8;955,863441;28,596774;22,332258;17,193548;59,943548;7;2,268817;null;
2000-09-30;163,5;null;null;199,3;14;954,608889;28,936667;23,353333;18,89;58,9;7;2,455556;null;
2000-10-31;250,5;null;null;281,1;1,8;953,809677;32,377419;25,980645;20,26129;48,637097;7;2,817204;null;
2000-11-30;142,9;null;null;183,5;109,8;951,565556;30,563333;25,172667;20,68;63,933333;5;1,88764;null;
2000-12-31;90,2;null;null;127,3;307,9;952,172043;28,7;23,870323;20,341935;80,080645;7;1,473118;null;
2001-01-31;146,4;null;null;252,4;35,5;953,792473;30,403226;24,507742;19,716129;64,814516;7;2,16129;null;
2001-02-28;193,9;null;null;253,9;19,8;951,77619;33,932143;26,773571;20,878571;51,830357;7;2,119048;null;
2001-03-31;152,1;null;null;210,9;54,5;953,037634;31,832258;25,816774;21;61,5;7;1,645161;null;
2001-04-30;160,8;null;null;215,6;7,1;954,06;31,416667;25,207333;20,066667;58,216667;7;2,355556;null;
2001-05-31;146,7;null;null;215,3;7,5;954,424731;31,222581;24,750323;19,587097;60,048387;5;1,491398;null;
2001-06-30;126;null;null;185,3;17,6;957,174444;27,993333;22,268667;17,423333;64,725;7;2,133333;null;
2001-07-31;157,3;null;null;194,3;4,2;957,455914;28,16129;22,171613;17,341935;60,95;5;2,096774;null;
2001-08-31;149,2;null;null;181,4;9,1;959,436559;27,590323;21,856774;17,145161;60,967742;7;2,709677;null;
2001-09-30;182,1;null;null;226,4;11,9;955,043333;30,38;24,136;18,9;54,691667;7;2,966667;null;
2001-10-31;179,5;null;null;166,2;90,1;954,067742;30,380645;24,787097;20,012903;59,774194;5,3;2,41828;null;
2001-11-30;214,7;null;null;226,6;5;951,858889;32,756667;26,600667;21,513333;53,85;6,3;2,667778;null;
2001-12-31;161,5;null;null;182,6;74,6;952,210753;31,012903;25,343226;20,922581;62,387097;6,6;2,436559;null;
2002-01-31;98,7;null;null;192;284;952,002151;29,7;24,313548;20,132258;73,622581;5,1;1,714882;null;
2002-02-28;124,1;null;null;228,4;148,4;952,786905;30,735714;24,752857;19,414286;64,089286;4,6;1,734705;null;
2002-03-31;147,2;null;null;234,6;15,5;953,102174;31,512903;25,412;20,474194;60,451613;7;2,223092;null;
2002-04-30;148,2;null;null;221,6;8,6;953,493333;31,316667;25,198;20,455172;60,825;7;2,135058;null;
2002-05-31;141,2;null;null;235,7;24,8;954,910753;29,46129;23,010323;17,145161;62,33871;7;1,682768;null;
2002-06-30;106,5;null;null;153,8;19,8;957,975556;27,59;21,962;17,6;66,441667;4,8;1,711023;null;
2002-07-31;133,8;null;null;204,4;,8;957,674194;28,548387;22,352258;17,006452;60,33871;4,8;1,701075;null;
2002-08-31;151,5;null;null;237,9;12;957,980645;28,729032;22,437419;17,064516;58,346774;7;2,39816;null;
2002-09-30;163,7;null;null;202,6;49;955,476667;30,123333;24,185333;19,076667;57,216667;7;2,477778;null;
2002-10-31;226;null;null;286,1;0;953,675269;31,903226;25,511613;19,622581;48,677419;7;2,913978;null;
2002-11-30;186,5;null;null;228,2;28,7;953,405556;32,093333;25,826667;20,693333;56,708333;7;2,277778;null;
2002-12-31;190,3;null;null;232,7;181,9;952,443011;32,267742;26,154;21,236667;61,354839;7;1,872043;null;
2003-01-31;139,1;140,764483;140,764483;232,5;42,1;952,651613;32,009677;25,984516;21,441935;68,75;5;1,763441;null;
2003-02-28;194,3;135,671175;114,3;229,3;14,3;953,377381;33,478571;26,775;21,489286;55,589286;7;2,238095;null;
2003-03-31;221,6;152,239793;15;241,5;15;952,589247;33,803226;27,292903;22,325806;56,354839;9;2,598925;null;
2003-04-30;154,9;123,946528;55,1;205,4;55,1;953,858889;32,003333;25,838;21,033333;62,616667;5,6;2,225556;null;
2003-05-31;129,1;101,47356;61;169,1;61;954,947312;29,6;24,047097;20,090323;68,620968;5,1;1,570968;null;
2003-06-30;107,4;null;null;179,5;10,6;956,413953;27,689286;21,728571;17,303571;70,910714;5;1,419767;null;
2003-07-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
2003-08-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
2003-09-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
2003-10-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
2003-11-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
2003-12-31;null;null;null;null;null;952,583871;33,319048;27,117143;22,12381;52,7875;6,3;null;null;
2004-01-31;134;null;null;153,7;161,3;951,31828;30,709677;25,714194;21,919355;67,790323;5,8;2,016129;null;
2004-02-29;108,8;null;null;181,8;69,7;952,852874;30,441379;25,144138;20,855172;69,698276;4,8;1,606897;null;
2004-03-31;74,4;null;null;124,6;178,7;952,960215;28,977419;23,910968;20,454839;79,137097;3,5;1,203226;null;
2004-04-30;97,7;null;null;198,1;26,5;953,863333;29,703333;24,186;20,203333;71,533333;3,7;1,406667;null;
2004-05-31;94,8;null;null;189,8;16,6;955,517204;28,787097;23,152903;18,83871;72,169355;3,8;1,294624;null;
2004-06-30;92,4;null;null;164,6;15;958,656667;26,953333;21,800667;17,39;68,9;4,7;1,523333;null;
2004-07-31;109;null;null;185;4,7;957,676344;26,419355;20,829677;16,170968;66,169355;4,2;1,569892;null;
2004-08-31;149,8;null;null;254,3;0;957,86087;29,112903;22,698065;17,36129;52,858333;5;1,738043;null;
2004-09-30;183;null;null;272,1;1,2;956,21;30,116667;23,619333;17,896667;50;5,3;2,448889;null;
2004-10-31;179,2;null;null;246,4;19,7;953,272043;30,93871;25,208387;20,503226;55,935484;6,3;2,722581;null;
2004-11-30;174;null;null;211,6;143,1;952,254444;31,503333;25,691333;21,1;60,966667;6,5;2,288889;null;
2004-12-31;155,4;null;null;276,2;38,8;951,841935;31,387097;25,647097;20,493548;59,072581;6;2,186022;null;
2005-01-31;160;null;null;229,6;84,1;951,262366;32,022581;26,440645;21,754839;61,387097;5,7;1,893548;null;
2005-02-28;115,4;null;null;187,4;92,1;951,417857;31,564286;26,008571;21,714286;67,071429;4,8;1,516667;null;
2005-03-31;135,5;null;null;236,9;23,6;952,56129;32,048387;26,032903;21,409677;65,919355;5;1,41828;null;
2005-04-30;120,6;null;null;172,2;65,6;953,922222;30,686667;25,168667;21,046667;67,741667;5,2;1,622222;null;
2005-05-31;102,2;null;null;190,5;20,1;955,045161;28,748387;23,318065;18,725806;70,080645;5;1,265591;null;
2005-06-30;89,7;null;null;146,7;17,7;956,925556;27,33;21,888667;17,78;72,866667;4,7;1,195556;null;
2005-07-31;108,4;null;null;188,9;5,8;958,675269;27,187097;21,212903;16,46129;65,112903;4,2;1,434409;null;
2005-08-31;150;null;null;232,7;4;957,5;28,43871;22,514194;17,735484;61,145161;12,3;1,975269;null;
2005-09-30;169,7;null;null;217,3;9,2;955,766667;30,013333;24,288667;19,603333;57,941667;5,2;1,813333;null;
2005-10-31;215,7;null;null;296,8;12,3;953,783871;32,777419;26,095484;20,570968;50,362903;7,7;2,368817;null;
2005-11-30;163,9;null;null;177,5;81,2;952,046667;30,43;25,1;20,833333;65,225;6,7;1,781604;null;
2005-12-31;159,4;null;null;218;34;951,425806;31,054839;25,490968;21,006452;62,290323;4,7;1,821362;null;
2006-01-31;193;null;null;257,3;1;952,633333;32,403226;26,263226;21,258065;56,741935;7;2,847826;null;
2006-02-28;205,8;null;null;235,6;59;950,75;34,860714;27,969286;22,189286;52,964286;7;2,428571;null;
2006-03-31;110;null;null;156,5;224,4;951,803226;30,858065;25,376774;21,512903;73,653226;5;1,741935;null;
2006-04-30;69,3;null;null;150,2;164,2;952,414444;29,04;23,891333;20,6;81,983333;7;1,733333;null;
2006-05-31;84;78,365876;78,365876;182,6;22,7;955,398925;27,580645;21,994194;18,019355;76,580645;5;1,236559;null;
2006-06-30;73,6;58,62051;58,62051;139,3;27,3;957,785556;25,73;20,158667;16,146667;76,783333;5;1,422222;null;
2006-07-31;96,1;60,923601;21,613614;205,8;8,7;957,895699;26,83871;20,307742;15,064516;68,983871;7;1,763441;null;
2006-08-31;143,2;83,679079;1,5;233;1,5;956,772043;28,703226;22,426452;16,619355;62,677419;9;2,430108;null;
2006-09-30;167,7;99,391749;3,4;207,3;3,4;955,556667;29,963333;23,818667;18,475862;60,183333;9;2,077778;null;
2006-10-31;143,9;117,842231;117,842231;154,3;46,1;953,115054;29,803226;24,644516;20,56;68,895161;5;1,635484;null;
2006-11-30;113,7;113,180178;113,180178;193,6;194,2;951,794444;29,666667;24,432;20,606667;73,308333;7;1,433333;null;
2006-12-31;143,4;135,730562;114,719822;241,5;37,6;952,617204;31,570968;25,555484;20,612903;67,193548;7;1,902174;null;
2007-01-31;164,4;153,649473;113,5;264;113,5;952,150538;33,277419;26,771613;21,512903;61,41129;7;1,666667;null;
2007-02-28;73,7;103,992116;103,992116;130,4;325,5;952,739286;29,603571;24,443571;21,025;79,205357;3;1,108333;null;
2007-03-31;115,7;111,893338;111,893338;244,9;17;953,374194;30,512903;24,363871;19,196774;75,201613;9;1,44086;null;
2007-04-30;93,4;103,452309;38,606662;188,6;33,8;953,635556;30,233333;24,284667;19,88;78,683333;3;1,227273;null;
2007-05-31;108,1;91,096792;4,2;220,1;5,4;954,936559;29,706452;23,18129;18,158065;75,895161;7;1,623656;null;
2007-06-30;109,1;74,666222;12,6;212,1;12,6;957,247778;28,376667;21,863333;16,586667;72,2;7;1,855556;null;
2007-07-31;120,7;71,750052;8,2;207,7;8,2;957,150538;27,822581;21,441935;15,826667;71,758065;7;1,832258;null;
2007-08-31;150,9;78,492615;9,3;231,6;9,3;957,629032;28,193548;21,93871;16,467742;67,717742;7;2,332258;null;
2007-09-30;161,2;90,211544;23,1;229;23,1;957,361111;29,26;23,014;17,876667;65,625;11,8;2,398889;null;
2007-10-31;195,3;121,944389;2,8;252,7;2,8;953,726882;31,487097;25,087742;19,851613;62,870968;7;1,991398;null;
2007-11-30;191,2;138,47952;54,6;219;53,4;951,215909;31,88;26,214667;21,213333;65,716667;7;1,879181;null;
2007-12-31;137,2;124,049854;124,049854;null;134,6;951,74086;30,690323;24,803226;19,490323;71,258065;5;1,613214;null;
2008-01-31;167,1;141,002363;34,650146;null;23,8;951,535484;32,532258;26,005161;20,129032;61,862903;5;1,612903;null;
2008-02-29;149,1;136,10386;104,8;221,8;104,8;951,83908;33,244828;26,455172;20,727586;66,913793;7;1,632184;null;
2008-03-31;92,8;114,38788;114,38788;205,3;196,5;952,060215;30,793548;24,626452;19,822581;78,806452;5;1,129032;null;
2008-04-30;103,4;117,158773;95,41212;232,3;13,2;951,517778;31,886667;25,392;19,846667;71,116667;5;1,144765;null;
2008-05-31;123,1;95,544569;11,9;214,6;11,9;954,384783;30,235484;23,529032;17,7;71,306452;5;1,346686;null;
2008-06-30;105,4;72,747056;9,4;157;9,4;956,92809;27,636667;21,801333;16,576667;73,108333;5;1,326667;null;
2008-07-31;111,9;65,330878;19,2;227,2;19,2;958,28172;27,354839;20,709032;14,183871;68,419355;5;1,795652;null;
2008-08-31;147,1;82,706025;,4;243,9;,4;955,937634;29,212903;22,352903;15,958065;63,604839;5;1,925779;null;
2008-09-30;null;104,31512;3,1;208,2;3,1;955,839241;30,733333;24,135385;17,811111;63,481481;5;1,969601;null;
2008-10-31;216,6;133,467101;6,5;282,4;6,5;954,452688;33,012903;25,858065;19,074194;55,032258;5;2,27988;null;
2008-11-30;184,3;135,596562;118,8;167;130,2;951,617978;31,55;26,006;20,686667;65,916667;9;1,966292;null;
2008-12-31;109,5;124,06524;104,5;170,5;104,5;951,482796;30,164516;24,880645;19,832258;77,217742;3;1,103226;null;
2009-01-31;110,9;126,167427;95,4;237,9;95,4;952,429032;31,122581;24,998065;19,529032;72,532258;5;1,354839;null;
2009-02-28;145,4;123,151387;2,1;228,5;0;952,47381;32,696429;26,132143;20,4;65,696429;5;1,745238;null;
2009-03-31;172,9;147,52852;49,6;235,1;49,6;951,791935;33,816129;26,891613;20,590323;null;5;1,354839;null;
2009-04-30;65,9;102,250174;92,5;123,2;92,5;954,123333;29,666667;24,227407;20,032143;null;5;1,1;null;
2009-05-31;87,4;86,715062;67,6;139;66,7;955,819355;28,032258;22,887742;18,677419;null;3;1,177419;null;
2009-06-30;91,3;73,708259;26,9;169,7;26,9;957,21;27,723333;21,907333;17,48;null;3;1,283333;null;
2009-07-31;112,6;77,59972;10,4;204,9;10,4;957,701613;27,851613;21,986452;17;null;3;1,020968;null;
2009-08-31;148,8;89,082318;2,9;218,8;2,9;957,75;29,016129;22,954839;17,83871;null;5;1,941935;null;
2009-09-30;191,7;124,93243;7,3;268,5;7,3;956,193333;32,273333;25,835333;20;null;5;2,62;null;
2009-10-31;155,8;136,282774;136,282774;183,1;184,8;953,017742;31,477419;25,94129;21,406452;null;5;1,580645;null;
2009-11-30;179,6;136,986649;46,011928;282,3;11,3;952,908333;31,776667;26,05;20,72;null;5;1,45;null;
2009-12-31;173,6;151,30269;55,559919;249,7;46,6;953,295161;32,229032;26,723226;21,503226;null;6,7;2,296774;null;
2010-01-31;208,9;155,28005;7,876912;297,7;4,1;954,282258;33,016129;26,866452;20,945161;null;7;1,795161;null;
2010-02-28;171,4;142,968928;9,988046;192,3;9,2;953,394643;33,914286;27,27;21,878571;null;9;1,803571;null;
2010-03-31;105,9;129,628575;129,628575;191,1;135,6;952,603797;31,458065;25,678065;20,925806;70,220588;5;1,35443;null;
2010-04-30;98,8;103,452309;95,129644;189,6;94,6;953,463333;29,773333;24,249333;20,033333;75,791667;5;1,316667;null;
2010-05-31;123,5;107,554894;7,004812;223;3,3;953,774194;30,706452;24,543871;19,290323;68,137097;5,1;1,387097;null;
2010-06-30;124,7;75,632207;6,417907;195,1;5,4;957,412222;28,546667;22,038667;16,053333;63,816667;5;1,803333;null;
2010-07-31;117;75,616823;20,62523;167,8;20,2;958,093548;27,396774;21,787097;17,041935;67,024194;7;2,129032;null;
2010-08-31;144,1;75,483106;5,888754;219,3;5,6;957,719355;27,987097;21,627097;15,754839;67,733871;7;2,215054;null;
2010-09-30;172,3;97,042599;3,773352;245,8;3,6;956,042222;29,74;23,604667;17,783333;64,7;7;2,777778;null;
2010-10-31;202,7;145,386784;59,564637;232,3;59,5;952,363441;33,109677;26,586452;21,122581;66,120968;9;2,026882;null;
2010-11-30;122,2;129,678453;129,678453;191,1;175,2;951,271111;30,696667;25,513333;20,803333;69,45;7;1,755556;null;
2010-12-31;116,1;131,2705;131,2705;218;148,1;949,980645;30,83871;25,203226;20,129032;64,491935;5;1,312903;null;
2011-01-31;127,5;127,603112;68,078931;227,6;32,8;951,230108;31,106452;25,121935;19,909677;57,024194;5;1,290323;null;
2011-02-28;170,9;131,410623;39,341618;223,7;24,7;951,846429;33,253571;26,526429;20,678571;57,232143;5;1,607143;null;
2011-03-31;111,6;125,385419;125,385419;201,8;156,8;951,113978;31,509677;25,355484;20,480645;74,032258;5;1,322581;null;
2011-04-30;95;126,455597;60,31739;193,2;38,5;953,233333;29,79;23,878;18,826667;76,116667;3;1,233333;null;
2011-05-31;103,1;124,045455;18,05515;153,9;7,4;954,726882;28,33871;22,555484;17,358065;73,919355;5;1,129032;null;
2011-06-30;121,1;118,66513;5,811523;197;2,5;956,033333;28,826667;22,234;16,523333;71,983333;5;1,244444;null;
2011-07-31;126,2;119,330232;8,415981;215,4;6,4;956,596774;27,825806;21,009677;14,951613;67,612903;7;1,55914;null;
2011-08-31;152,8;127,440366;6,046753;248,7;5,7;956,422581;29,370968;22,701935;15,983871;60,080645;5;1,626882;null;
2011-09-30;169,3;125,308905;,104151;226,5;0;957,405556;28,876667;22,584667;15,816667;52,816667;8;2,547778;null;
2011-10-31;160,1;140,446162;89,016747;182,6;85;952,650538;30,148387;24,709032;19,390323;63,556452;7;2,150538;null;
2011-11-30;117,7;134,793488;112,404995;149,1;112,4;952,784444;28,393333;23,47;18,936667;73,741667;5;1,677778;null;
2011-12-31;146;146,480165;66,011001;193,1;66;951,97957;30,722581;24,82129;19;65,169355;5;1,860215;null;
2012-01-31;185,8;149,068485;6,106768;235,9;6,1;952,653763;32,141935;25,776129;19,790323;61,241935;5;1,919355;null;
2012-02-29;167,9;136,428388;17,601481;221,4;17,6;952,987356;32,232143;25,76;19,641379;62,922414;5;1,724138;null;
2012-03-31;212,5;145,354435;5,200489;249,9;5,2;952,651613;33,696774;26,747742;20,490323;57,870968;5;1,935484;null;
2012-04-30;196,9;135,498032;,800118;276,7;,8;952,718889;33,113333;26,356;19,51;54,583333;10;1,892222;null;
2012-05-31;null;128,206355;32,300026;180,1;32,3;955,287097;29,541935;23,841935;17,980645;59,814516;5,3;2,034409;null;
2012-06-30;128,8;121,651347;9,300011;201,7;9,3;956,593333;28,9;23,102667;17,49;64,841667;5,3;1,774444;null;
2012-07-31;142,5;122,999564;12,000003;244,7;9,7;957,216129;28,435484;22,01871;15,303226;60,516129;8,2;2,046237;null;
